Pattern,Metric_Success,Metric_Unsuccess,Diff,AbsDiff
CDCFCB,0.000437812397387719,0.000157986202538311,0.00027982619484940804,0.00027982619484940804
CDFCB,0.000145809791127474,0.000420964007577352,-0.000275154216449878,0.000275154216449878
DHDH,0.000145682339658374,0.000420631999579368,-0.00027494965992099396,0.00027494965992099396
EFDC,0.000145682339658374,0.000420631999579368,-0.00027494965992099396,0.00027494965992099396
BCFD,0.00116545871726699,0.000893842999106157,0.000271615718160833,0.000271615718160833
CBCBCBC,0.000255614387438378,0.000527036997997259,-0.00027142261055888096,0.00027142261055888096
CBCFB,0.000255167134473079,0.00052620500947169,-0.000271037874998611,0.000271037874998611
CDBD,0.000728411698291874,0.000999000999000999,-0.00027058930070912503,0.00027058930070912503
EDEBE,0.000583239164509896,0.000315723005683014,0.00026751615882688196,0.00026751615882688196
DBDF,0.000582729358633499,0.000315473999684526,0.000267255358948973,0.000267255358948973
DBED,0.000582729358633499,0.000315473999684526,0.000267255358948973,0.000267255358948973
HDC,0.00036388777700957,0.000630450772302196,-0.000266562995292626,0.000266562995292626
CBCBCFB,0.0,0.000263518498998629,-0.000263518498998629,0.000263518498998629
BCFBCBC,0.0,0.000263518498998629,-0.000263518498998629,0.000263518498998629
FCFCD,0.000473881821164291,0.000210482003788676,0.000263399817375615,0.000263399817375615
BCFBCB,0.0,0.000263310337563852,-0.000263310337563852,0.000263310337563852
BDEDE,0.0,0.000263102504735845,-0.000263102504735845,0.000263102504735845
EDECE,0.0,0.000263102504735845,-0.000263102504735845,0.000263102504735845
DBFBF,0.0,0.000263102504735845,-0.000263102504735845,0.000263102504735845
BCFCE,0.0,0.000263102504735845,-0.000263102504735845,0.000263102504735845
ECEDE,0.0,0.000263102504735845,-0.000263102504735845,0.000263102504735845
FCFBC,0.0,0.000263102504735845,-0.000263102504735845,0.000263102504735845
DEBDE,0.0,0.000263102504735845,-0.000263102504735845,0.000263102504735845
BEFD,0.0,0.000262894999737105,-0.000262894999737105,0.000262894999737105
HCDF,0.0,0.000262894999737105,-0.000262894999737105,0.000262894999737105
DFCE,0.0,0.000262894999737105,-0.000262894999737105,0.000262894999737105
FDFC,0.0,0.000262894999737105,-0.000262894999737105,0.000262894999737105
BDEF,0.0,0.000262894999737105,-0.000262894999737105,0.000262894999737105
ECHC,0.0,0.000262894999737105,-0.000262894999737105,0.000262894999737105
EFED,0.0,0.000262894999737105,-0.000262894999737105,0.000262894999737105
FBHC,0.0,0.000262894999737105,-0.000262894999737105,0.000262894999737105
EFBH,0.0,0.000262894999737105,-0.000262894999737105,0.000262894999737105
DBDH,0.0,0.000262894999737105,-0.000262894999737105,0.000262894999737105
HEH,0.0,0.000262687821792581,-0.000262687821792581,0.000262687821792581
FDCD,0.000473467603889718,0.000736105999263894,-0.000262638395374176,0.000262638395374176
BCBCB,0.00131228812014726,0.00105241001894338,0.00025987810120388,0.00025987810120388
DCDBD,0.000109357343345605,0.000368343506630183,-0.000258986163284578,0.000258986163284578
EDEDEDE,0.000255614387438378,0.0,0.000255614387438378,0.000255614387438378
BDBDBDB,0.000255614387438378,0.0,0.000255614387438378,0.000255614387438378
DCDCDCD,0.000255614387438378,0.0,0.000255614387438378,0.000255614387438378
CECB,0.00120187930218159,0.000946421999053578,0.000255457303128012,0.000255457303128012
CBCDBC,0.000255390565142836,0.0,0.000255390565142836,0.000255390565142836
DCDCBD,0.000255390565142836,0.0,0.000255390565142836,0.000255390565142836
DBCDCB,0.000255390565142836,0.0,0.000255390565142836,0.000255390565142836
BCECBC,0.000255390565142836,0.0,0.000255390565142836,0.000255390565142836
BCFCFC,0.000255390565142836,0.0,0.000255390565142836,0.000255390565142836
FBCD,0.000728411698291874,0.000473210999526789,0.000255200698765085,0.000255200698765085
BCBCE,0.000255167134473079,0.0,0.000255167134473079,0.000255167134473079
FCDBC,0.000255167134473079,0.0,0.000255167134473079,0.000255167134473079
EDCBC,0.000255167134473079,0.0,0.000255167134473079,0.000255167134473079
ECDBC,0.000255167134473079,0.0,0.000255167134473079,0.000255167134473079
ECBEC,0.000255167134473079,0.0,0.000255167134473079,0.000255167134473079
EDCEB,0.000255167134473079,0.0,0.000255167134473079,0.000255167134473079
CDCDF,0.000255167134473079,0.0,0.000255167134473079,0.000255167134473079
DCBCE,0.000255167134473079,0.0,0.000255167134473079,0.000255167134473079
CDCBE,0.000255167134473079,0.0,0.000255167134473079,0.000255167134473079
CBDBC,0.000255167134473079,0.0,0.000255167134473079,0.000255167134473079
GCBD,0.000254944094402156,0.0,0.000254944094402156,0.000254944094402156
CBGC,0.000254944094402156,0.0,0.000254944094402156,0.000254944094402156
CBEF,0.000254944094402156,0.0,0.000254944094402156,0.000254944094402156
EBDC,0.000254944094402156,0.0,0.000254944094402156,0.000254944094402156
BDFC,0.000254944094402156,0.0,0.000254944094402156,0.000254944094402156
CDCH,0.000254944094402156,0.0,0.000254944094402156,0.000254944094402156
ECFB,0.000254944094402156,0.0,0.000254944094402156,0.000254944094402156
BCBG,0.000254944094402156,0.0,0.000254944094402156,0.000254944094402156
FBFB,0.000254944094402156,0.0,0.000254944094402156,0.000254944094402156
FBCBC,0.000218714686691211,0.000473584508524521,-0.00025486982183330997,0.00025486982183330997
CFG,0.000254721443906699,0.0,0.000254721443906699,0.000254721443906699
FDG,0.000254721443906699,0.0,0.000254721443906699,0.000254721443906699
EFEC,0.000218523509487562,0.000473210999526789,-0.00025468749003922694,0.00025468749003922694
DBDB,0.00163892632115671,0.00189284399810715,-0.00025391767695044014,0.00025391767695044014
BDCE,0.000619149943548093,0.000368052999631947,0.000251096943916146,0.000251096943916146
FCFCB,0.000328072030036816,0.000578825510418859,-0.000250753480382043,0.000250753480382043
BCFB,0.000801252868121062,0.00105157999894842,-0.000250327130827358,0.000250327130827358
CBCBD,0.000510334268946159,0.000263102504735845,0.00024723176421031395,0.00024723176421031395
CDECD,0.000510334268946159,0.000263102504735845,0.00024723176421031395,0.00024723176421031395
CFCFC,0.000874858746764845,0.000631446011366028,0.00024341273539881696,0.00024341273539881696
DCDCF,0.000400976925600554,0.000157861502841507,0.00024311542275904697,0.00024311542275904697
CECD,0.0011290381323524,0.00136705399863294,-0.00023801586628053998,0.00023801586628053998
BCFCBC,0.000656718596081579,0.000421296540102164,0.000235422055979415,0.000235422055979415
CDCED,0.000656144060073633,0.000420964007577352,0.000235180052496281,0.000235180052496281
FBFC,0.000291364679316749,0.00052578999947421,-0.000234425320157461,0.000234425320157461
BCBCDC,0.000437812397387719,0.000210648270051082,0.00022716412733663703,0.00022716412733663703
CDCDCB,0.000437812397387719,0.000210648270051082,0.00022716412733663703,0.00022716412733663703
CBCFD,0.000437429373382422,0.000210482003788676,0.000226947369593746,0.000226947369593746
CDHC,0.000145682339658374,0.000368052999631947,-0.000222370659973573,0.000222370659973573
EBEC,0.000619149943548093,0.000841263999158736,-0.00022211405561064297,0.00022211405561064297
DBCDCDC,0.000219098046375753,0.0,0.000219098046375753,0.000219098046375753
CDCFCDC,0.000219098046375753,0.0,0.000219098046375753,0.000219098046375753
DCBCDCF,0.000219098046375753,0.0,0.000219098046375753,0.000219098046375753
CBCFCFC,0.000219098046375753,0.0,0.000219098046375753,0.000219098046375753
CFCDCBC,0.000219098046375753,0.0,0.000219098046375753,0.000219098046375753
BCDCBCD,0.000219098046375753,0.0,0.000219098046375753,0.000219098046375753
CFBCDC,0.000218906198693859,0.0,0.000218906198693859,0.000218906198693859
DCBDCB,0.000218906198693859,0.0,0.000218906198693859,0.000218906198693859
DCECBC,0.000218906198693859,0.0,0.000218906198693859,0.000218906198693859
CDCBCE,0.000218906198693859,0.0,0.000218906198693859,0.000218906198693859
CDCBDB,0.000218906198693859,0.0,0.000218906198693859,0.000218906198693859
CDBCFC,0.000218906198693859,0.0,0.000218906198693859,0.000218906198693859
FCFCBC,0.000218906198693859,0.0,0.000218906198693859,0.000218906198693859
ECBCED,0.000218906198693859,0.0,0.000218906198693859,0.000218906198693859
DCEF,0.00069199111337728,0.000473210999526789,0.000218780113850491,0.000218780113850491
CECDE,0.000218714686691211,0.0,0.000218714686691211,0.000218714686691211
CDBFB,0.000218714686691211,0.0,0.000218714686691211,0.000218714686691211
FCECF,0.000218714686691211,0.0,0.000218714686691211,0.000218714686691211
CDCDE,0.000218714686691211,0.0,0.000218714686691211,0.000218714686691211
CDCBF,0.000218714686691211,0.0,0.000218714686691211,0.000218714686691211
EFCBC,0.000218714686691211,0.0,0.000218714686691211,0.000218714686691211
BCEDE,0.000218714686691211,0.0,0.000218714686691211,0.000218714686691211
DECFC,0.000218714686691211,0.0,0.000218714686691211,0.000218714686691211
DCEBE,0.000218714686691211,0.0,0.000218714686691211,0.000218714686691211
DCBDF,0.000218714686691211,0.0,0.000218714686691211,0.000218714686691211
CEDEB,0.000218714686691211,0.0,0.000218714686691211,0.000218714686691211
EBCDE,0.000218714686691211,0.0,0.000218714686691211,0.000218714686691211
DEDBE,0.000218714686691211,0.0,0.000218714686691211,0.000218714686691211
CBECD,0.000218714686691211,0.0,0.000218714686691211,0.000218714686691211
CBDFD,0.000218714686691211,0.0,0.000218714686691211,0.000218714686691211
BDEDB,0.000218714686691211,0.0,0.000218714686691211,0.000218714686691211
BDECB,0.000218714686691211,0.0,0.000218714686691211,0.000218714686691211
BFCBD,0.000218714686691211,0.0,0.000218714686691211,0.000218714686691211
DBDEB,0.000218714686691211,0.0,0.000218714686691211,0.000218714686691211
DBCDF,0.000218714686691211,0.0,0.000218714686691211,0.000218714686691211
DBCBD,0.000218714686691211,0.0,0.000218714686691211,0.000218714686691211
EDCDC,0.000218714686691211,0.0,0.000218714686691211,0.000218714686691211
CDECF,0.000218714686691211,0.0,0.000218714686691211,0.000218714686691211
ECFCD,0.000218714686691211,0.0,0.000218714686691211,0.000218714686691211
HFHF,0.000218523509487562,0.0,0.000218523509487562,0.000218523509487562
CBDH,0.000218523509487562,0.0,0.000218523509487562,0.000218523509487562
BHBH,0.000218523509487562,0.0,0.000218523509487562,0.000218523509487562
EDEF,0.000218523509487562,0.0,0.000218523509487562,0.000218523509487562
CBGB,0.000218523509487562,0.0,0.000218523509487562,0.000218523509487562
BCEF,0.000218523509487562,0.0,0.000218523509487562,0.000218523509487562
HBHB,0.000218523509487562,0.0,0.000218523509487562,0.000218523509487562
GCFD,0.000218523509487562,0.0,0.000218523509487562,0.000218523509487562
BHE,0.000218332666205742,0.0,0.000218332666205742,0.000218332666205742
BFG,0.000218332666205742,0.0,0.000218332666205742,0.000218332666205742
DHE,0.000218332666205742,0.0,0.000218332666205742,0.000218332666205742
EBG,0.000218332666205742,0.0,0.000218332666205742,0.000218332666205742
EHE,0.000254721443906699,0.000472838079226647,-0.000218116635319948,0.000218116635319948
BCBCBCD,0.0,0.000210814799198903,-0.000210814799198903,0.000210814799198903
FBCDCE,0.0,0.000210648270051082,-0.000210648270051082,0.000210648270051082
CBDCDC,0.0,0.000210648270051082,-0.000210648270051082,0.000210648270051082
BDBCBC,0.0,0.000210648270051082,-0.000210648270051082,0.000210648270051082
DBDBCD,0.0,0.000210648270051082,-0.000210648270051082,0.000210648270051082
CBDE,0.000473467603889718,0.000262894999737105,0.000210572604152613,0.000210572604152613
CFEFE,0.0,0.000210482003788676,-0.000210482003788676,0.000210482003788676
DHCDH,0.0,0.000210482003788676,-0.000210482003788676,0.000210482003788676
CFCED,0.0,0.000210482003788676,-0.000210482003788676,0.000210482003788676
CECED,0.0,0.000210482003788676,-0.000210482003788676,0.000210482003788676
FCDFC,0.0,0.000210482003788676,-0.000210482003788676,0.000210482003788676
ECBDF,0.0,0.000210482003788676,-0.000210482003788676,0.000210482003788676
EDCEC,0.0,0.000210482003788676,-0.000210482003788676,0.000210482003788676
DFDBC,0.0,0.000210482003788676,-0.000210482003788676,0.000210482003788676
EBEFE,0.0,0.000210482003788676,-0.000210482003788676,0.000210482003788676
BDFBD,0.0,0.000210482003788676,-0.000210482003788676,0.000210482003788676
CBDFB,0.0,0.000210482003788676,-0.000210482003788676,0.000210482003788676
FDCBC,0.0,0.000210482003788676,-0.000210482003788676,0.000210482003788676
BDBCB,0.0,0.000210482003788676,-0.000210482003788676,0.000210482003788676
CBDCF,0.0,0.000210482003788676,-0.000210482003788676,0.000210482003788676
EFBC,0.0,0.000210315999789684,-0.000210315999789684,0.000210315999789684
HDCD,0.0,0.000210315999789684,-0.000210315999789684,0.000210315999789684
BEBF,0.0,0.000210315999789684,-0.000210315999789684,0.000210315999789684
HDBD,0.0,0.000210315999789684,-0.000210315999789684,0.000210315999789684
HCHC,0.0,0.000210315999789684,-0.000210315999789684,0.000210315999789684
CHCH,0.0,0.000210315999789684,-0.000210315999789684,0.000210315999789684
FHCF,0.0,0.000210315999789684,-0.000210315999789684,0.000210315999789684
DHDB,0.0,0.000210315999789684,-0.000210315999789684,0.000210315999789684
FCHC,0.0,0.000210315999789684,-0.000210315999789684,0.000210315999789684
EDBF,0.0,0.000210315999789684,-0.000210315999789684,0.000210315999789684
CECH,0.0,0.000210315999789684,-0.000210315999789684,0.000210315999789684
HDHD,0.0,0.000210315999789684,-0.000210315999789684,0.000210315999789684
HEBC,0.0,0.000210315999789684,-0.000210315999789684,0.000210315999789684
CHD,0.0,0.000210150257434065,-0.000210150257434065,0.000210150257434065
HBE,0.0,0.000210150257434065,-0.000210150257434065,0.000210150257434065
FHD,0.0,0.000210150257434065,-0.000210150257434065,0.000210150257434065
FHB,0.0,0.000210150257434065,-0.000210150257434065,0.000210150257434065
CDBCF,0.000364524477818685,0.000157861502841507,0.00020666297497717797,0.00020666297497717797
ECEF,0.000109261754743781,0.000315473999684526,-0.00020621224494074498,0.00020621224494074498
DHB,0.000218332666205742,0.00042030051486813,-0.00020196784866238798,0.00020196784866238798
BCFCB,0.00109357343345605,0.000894548516101873,0.0001990249173541769,0.0001990249173541769
DCBCF,0.000619691612291765,0.000420964007577352,0.00019872760471441303,0.00019872760471441303
EDCB,0.000619149943548093,0.000420631999579368,0.00019851794396872502,0.00019851794396872502
BCBF,0.000619149943548093,0.000420631999579368,0.00019851794396872502,0.00019851794396872502
FCDB,0.000619149943548093,0.000420631999579368,0.00019851794396872502,0.00019851794396872502
DCECD,0.000328072030036816,0.00052620500947169,-0.00019813297943487398,0.00019813297943487398
DFC,0.00174666132964593,0.0019438898812651,-0.00019722855161917008,0.00019722855161917008
CBCED,0.000400976925600554,0.000210482003788676,0.00019049492181187798,0.00019049492181187798
BHB,0.000873330664822968,0.000682988336660712,0.00019034232816225597,0.00019034232816225597
CEBC,0.000546308773718905,0.000736105999263894,-0.00018979722554498895,0.00018979722554498895
BECE,0.000182102924572968,0.000368052999631947,-0.000185950075058979,0.000185950075058979
DFBD,0.000182102924572968,0.000368052999631947,-0.000185950075058979,0.000185950075058979
HECD,0.000182102924572968,0.000368052999631947,-0.000185950075058979,0.000185950075058979
BCBCF,0.000656144060073633,0.000841928015154704,-0.000185783955081071,0.000185783955081071
BEF,0.00112805210872966,0.0013134391089629,-0.00018538700023323982,0.00018538700023323982
CEDE,0.0011290381323524,0.000946421999053578,0.0001826161332988221,0.0001826161332988221
BCDBCBC,0.000182581705313127,0.0,0.000182581705313127,0.000182581705313127
CBCDCFC,0.000182581705313127,0.0,0.000182581705313127,0.000182581705313127
DBDBDBD,0.000182581705313127,0.0,0.000182581705313127,0.000182581705313127
FCBCDCB,0.000182581705313127,0.0,0.000182581705313127,0.000182581705313127
BCFCDCD,0.000182581705313127,0.0,0.000182581705313127,0.000182581705313127
DCBCDCD,0.000182581705313127,0.0,0.000182581705313127,0.000182581705313127
BCBCBCB,0.000182581705313127,0.0,0.000182581705313127,0.000182581705313127
CFCBCBC,0.000182581705313127,0.0,0.000182581705313127,0.000182581705313127
DEDEDED,0.000182581705313127,0.0,0.000182581705313127,0.000182581705313127
CFCFCBC,0.000182581705313127,0.0,0.000182581705313127,0.000182581705313127
DCDCDCB,0.000182581705313127,0.0,0.000182581705313127,0.000182581705313127
EDEDEB,0.000182421832244883,0.0,0.000182421832244883,0.000182421832244883
CDCDCF,0.000182421832244883,0.0,0.000182421832244883,0.000182421832244883
CDCEDC,0.000182421832244883,0.0,0.000182421832244883,0.000182421832244883
CDCEFB,0.000182421832244883,0.0,0.000182421832244883,0.000182421832244883
CECBCF,0.000182421832244883,0.0,0.000182421832244883,0.000182421832244883
CECBCE,0.000182421832244883,0.0,0.000182421832244883,0.000182421832244883
ECDCBC,0.000182421832244883,0.0,0.000182421832244883,0.000182421832244883
FCDCEC,0.000182421832244883,0.0,0.000182421832244883,0.000182421832244883
ECDECB,0.000182421832244883,0.0,0.000182421832244883,0.000182421832244883
ECBCDC,0.000182421832244883,0.0,0.000182421832244883,0.000182421832244883
DCBCDB,0.000182421832244883,0.0,0.000182421832244883,0.000182421832244883
DCBDBD,0.000182421832244883,0.0,0.000182421832244883,0.000182421832244883
CBDBDC,0.000182421832244883,0.0,0.000182421832244883,0.000182421832244883
BCDCBD,0.000182421832244883,0.0,0.000182421832244883,0.000182421832244883
BCBCDE,0.000182421832244883,0.0,0.000182421832244883,0.000182421832244883
DCBDFD,0.000182421832244883,0.0,0.000182421832244883,0.000182421832244883
DBCBCD,0.000182421832244883,0.0,0.000182421832244883,0.000182421832244883
BCBCBD,0.000182421832244883,0.0,0.000182421832244883,0.000182421832244883
DCDCFC,0.000182421832244883,0.0,0.000182421832244883,0.000182421832244883
DCECDC,0.000182421832244883,0.0,0.000182421832244883,0.000182421832244883
DEDEBE,0.000182421832244883,0.0,0.000182421832244883,0.000182421832244883
BDCDCD,0.000182421832244883,0.0,0.000182421832244883,0.000182421832244883
DECBCF,0.000182421832244883,0.0,0.000182421832244883,0.000182421832244883
DECDEC,0.000182421832244883,0.0,0.000182421832244883,0.000182421832244883
CBCBFC,0.000182421832244883,0.0,0.000182421832244883,0.000182421832244883
ECBCBC,0.000182421832244883,0.0,0.000182421832244883,0.000182421832244883
CDEBED,0.000182421832244883,0.0,0.000182421832244883,0.000182421832244883
CECBCB,0.000182421832244883,0.0,0.000182421832244883,0.000182421832244883
EDECB,0.000182262238909342,0.0,0.000182262238909342,0.000182262238909342
EDEDC,0.000182262238909342,0.0,0.000182262238909342,0.000182262238909342
ECBFC,0.000182262238909342,0.0,0.000182262238909342,0.000182262238909342
ECFCF,0.000182262238909342,0.0,0.000182262238909342,0.000182262238909342
FDBDC,0.000182262238909342,0.0,0.000182262238909342,0.000182262238909342
ECBDE,0.000182262238909342,0.0,0.000182262238909342,0.000182262238909342
CDEBC,0.000182262238909342,0.0,0.000182262238909342,0.000182262238909342
BGBCD,0.000182262238909342,0.0,0.000182262238909342,0.000182262238909342
EDCDE,0.000182262238909342,0.0,0.000182262238909342,0.000182262238909342
CDCHC,0.000182262238909342,0.0,0.000182262238909342,0.000182262238909342
CDFDB,0.000182262238909342,0.0,0.000182262238909342,0.000182262238909342
BCFCG,0.000182262238909342,0.0,0.000182262238909342,0.000182262238909342
FCDEC,0.000182262238909342,0.0,0.000182262238909342,0.000182262238909342
CEDCB,0.000182262238909342,0.0,0.000182262238909342,0.000182262238909342
CFECD,0.000182262238909342,0.0,0.000182262238909342,0.000182262238909342
DCDFD,0.000182262238909342,0.0,0.000182262238909342,0.000182262238909342
CFCDF,0.000182262238909342,0.0,0.000182262238909342,0.000182262238909342
FDCDC,0.000182262238909342,0.0,0.000182262238909342,0.000182262238909342
BCDFB,0.000182262238909342,0.0,0.000182262238909342,0.000182262238909342
BCDED,0.000182262238909342,0.0,0.000182262238909342,0.000182262238909342
BDCFC,0.000182262238909342,0.0,0.000182262238909342,0.000182262238909342
CEFCB,0.000182262238909342,0.0,0.000182262238909342,0.000182262238909342
BFCDB,0.000182262238909342,0.0,0.000182262238909342,0.000182262238909342
BFCDC,0.000182262238909342,0.0,0.000182262238909342,0.000182262238909342
FDBCD,0.000182262238909342,0.0,0.000182262238909342,0.000182262238909342
BDECD,0.000182262238909342,0.0,0.000182262238909342,0.000182262238909342
BHBF,0.000182102924572968,0.0,0.000182102924572968,0.000182102924572968
BGCB,0.000182102924572968,0.0,0.000182102924572968,0.000182102924572968
FCBG,0.000182102924572968,0.0,0.000182102924572968,0.000182102924572968
CEBD,0.000182102924572968,0.0,0.000182102924572968,0.000182102924572968
BEFC,0.000182102924572968,0.0,0.000182102924572968,0.000182102924572968
DFDC,0.000182102924572968,0.0,0.000182102924572968,0.000182102924572968
DCFE,0.000182102924572968,0.0,0.000182102924572968,0.000182102924572968
CGCB,0.000182102924572968,0.0,0.000182102924572968,0.000182102924572968
CFDG,0.000182102924572968,0.0,0.000182102924572968,0.000182102924572968
CBHB,0.000182102924572968,0.0,0.000182102924572968,0.000182102924572968
DBDCD,0.000291619582254948,0.000473584508524521,-0.000181964926269573,0.000181964926269573
GFD,0.000181943888504785,0.0,0.000181943888504785,0.000181943888504785
GBG,0.000181943888504785,0.0,0.000181943888504785,0.000181943888504785
DGC,0.000181943888504785,0.0,0.000181943888504785,0.000181943888504785
CGB,0.000181943888504785,0.0,0.000181943888504785,0.000181943888504785
CBH,0.000764164331720097,0.000945676158453294,-0.00018151182673319696,0.00018151182673319696
CDCEC,0.000546786716728028,0.000368343506630183,0.00017844321009784502,0.00017844321009784502
CFBD,0.000546308773718905,0.000368052999631947,0.00017825577408695805,0.00017825577408695805
CBDF,0.000400626434060531,0.000578368999421631,-0.00017774256536109994,0.00017774256536109994
BDEC,0.000437047018975124,0.000262894999737105,0.000174152019238019,0.000174152019238019
FDBD,0.000509888188804312,0.000683526999316473,-0.00017363881051216102,0.00017363881051216102
DCED,0.00127472047201078,0.00110415899889584,0.00017056147311494008,0.00017056147311494008
FCBCBC,0.000328359298040789,0.000157986202538311,0.000170373095502478,0.000170373095502478
CBFCD,0.000328072030036816,0.000157861502841507,0.000170210527195309,0.000170210527195309
CBCBCF,0.000145937465795906,0.000315972405076623,-0.00017003493928071699,0.00017003493928071699
DBDBC,0.000145809791127474,0.000315723005683014,-0.00016991321455554003,0.00016991321455554003
EBFC,0.000145682339658374,0.000315473999684526,-0.000169791660026152,0.000169791660026152
CBHC,0.000145682339658374,0.000315473999684526,-0.000169791660026152,0.000169791660026152
HBHC,0.000145682339658374,0.000315473999684526,-0.000169791660026152,0.000169791660026152
HFB,0.000145555110803828,0.000315225386151098,-0.00016967027534727,0.00016967027534727
FBC,0.00258360321676794,0.00241672796049175,0.00016687525627618986,0.00016687525627618986
FCBCFC,0.000255390565142836,0.000421296540102164,-0.000165905974959328,0.000165905974959328
CBFB,0.000254944094402156,0.000420631999579368,-0.00016568790517721197,0.00016568790517721197
ECFE,0.000254944094402156,0.000420631999579368,-0.00016568790517721197,0.00016568790517721197
BDBDB,0.000729048955637371,0.000894548516101873,-0.000165499560464502,0.000165499560464502
CFCE,0.000728411698291874,0.000893842999106157,-0.00016543130081428305,0.00016543130081428305
DBCDB,0.000364524477818685,0.00052620500947169,-0.00016168053165300502,0.00016168053165300502
DCBCBC,0.000474296763836695,0.000315972405076623,0.000158324358760072,0.000158324358760072
DECDE,0.000473881821164291,0.000315723005683014,0.000158158815481277,0.000158158815481277
DCEDE,0.000473881821164291,0.000315723005683014,0.000158158815481277,0.000158158815481277
BCBCBCF,0.0,0.000158111099399177,-0.000158111099399177,0.000158111099399177
DCBDCDC,0.0,0.000158111099399177,-0.000158111099399177,0.000158111099399177
DCDF,0.000473467603889718,0.000315473999684526,0.000157993604205192,0.000157993604205192
DCBE,0.000473467603889718,0.000315473999684526,0.000157993604205192,0.000157993604205192
BDCF,0.000473467603889718,0.000315473999684526,0.000157993604205192,0.000157993604205192
EDEBEF,0.0,0.000157986202538311,-0.000157986202538311,0.000157986202538311
DBDCDB,0.0,0.000157986202538311,-0.000157986202538311,0.000157986202538311
DBCBCF,0.0,0.000157986202538311,-0.000157986202538311,0.000157986202538311
BFCDFC,0.0,0.000157986202538311,-0.000157986202538311,0.000157986202538311
CDFCBC,0.0,0.000157986202538311,-0.000157986202538311,0.000157986202538311
BCFDCD,0.0,0.000157986202538311,-0.000157986202538311,0.000157986202538311
CDCEFC,0.0,0.000157986202538311,-0.000157986202538311,0.000157986202538311
CDEDED,0.0,0.000157986202538311,-0.000157986202538311,0.000157986202538311
BCFCEC,0.0,0.000157986202538311,-0.000157986202538311,0.000157986202538311
ECDCDC,0.0,0.000157986202538311,-0.000157986202538311,0.000157986202538311
CFCBCE,0.0,0.000157986202538311,-0.000157986202538311,0.000157986202538311
FDBCFC,0.0,0.000157986202538311,-0.000157986202538311,0.000157986202538311
DEDECD,0.0,0.000157986202538311,-0.000157986202538311,0.000157986202538311
CEDECE,0.0,0.000157986202538311,-0.000157986202538311,0.000157986202538311
CFCDBD,0.0,0.000157986202538311,-0.000157986202538311,0.000157986202538311
HCFCBC,0.0,0.000157986202538311,-0.000157986202538311,0.000157986202538311
DCECDB,0.0,0.000157986202538311,-0.000157986202538311,0.000157986202538311
CFCFBC,0.0,0.000157986202538311,-0.000157986202538311,0.000157986202538311
DBDBDC,0.0,0.000157986202538311,-0.000157986202538311,0.000157986202538311
HCFCB,0.0,0.000157861502841507,-0.000157861502841507,0.000157861502841507
FHCFC,0.0,0.000157861502841507,-0.000157861502841507,0.000157861502841507
BFEFD,0.0,0.000157861502841507,-0.000157861502841507,0.000157861502841507
EDBFB,0.0,0.000157861502841507,-0.000157861502841507,0.000157861502841507
EFECD,0.0,0.000157861502841507,-0.000157861502841507,0.000157861502841507
BFCDF,0.0,0.000157861502841507,-0.000157861502841507,0.000157861502841507
FCECB,0.0,0.000157861502841507,-0.000157861502841507,0.000157861502841507
FCECD,0.0,0.000157861502841507,-0.000157861502841507,0.000157861502841507
BFBDB,0.0,0.000157861502841507,-0.000157861502841507,0.000157861502841507
DBFBD,0.0,0.000157861502841507,-0.000157861502841507,0.000157861502841507
DCFCF,0.0,0.000157861502841507,-0.000157861502841507,0.000157861502841507
CECEF,0.0,0.000157861502841507,-0.000157861502841507,0.000157861502841507
DECBD,0.0,0.000157861502841507,-0.000157861502841507,0.000157861502841507
BDCBF,0.0,0.000157861502841507,-0.000157861502841507,0.000157861502841507
CFCEB,0.0,0.000157861502841507,-0.000157861502841507,0.000157861502841507
DEBEF,0.0,0.000157861502841507,-0.000157861502841507,0.000157861502841507
CFCBE,0.0,0.000157861502841507,-0.000157861502841507,0.000157861502841507
DCFCE,0.0,0.000157861502841507,-0.000157861502841507,0.000157861502841507
CFCBF,0.0,0.000157861502841507,-0.000157861502841507,0.000157861502841507
CFCEF,0.0,0.000157861502841507,-0.000157861502841507,0.000157861502841507
BEDCB,0.0,0.000157861502841507,-0.000157861502841507,0.000157861502841507
FBCHC,0.0,0.000157861502841507,-0.000157861502841507,0.000157861502841507
BECED,0.0,0.000157861502841507,-0.000157861502841507,0.000157861502841507
BECFC,0.0,0.000157861502841507,-0.000157861502841507,0.000157861502841507
DHDBD,0.0,0.000157861502841507,-0.000157861502841507,0.000157861502841507
FCDBD,0.0,0.000157861502841507,-0.000157861502841507,0.000157861502841507
DFEC,0.0,0.000157736999842263,-0.000157736999842263,0.000157736999842263
DFHD,0.0,0.000157736999842263,-0.000157736999842263,0.000157736999842263
FDCH,0.0,0.000157736999842263,-0.000157736999842263,0.000157736999842263
BEDB,0.0,0.000157736999842263,-0.000157736999842263,0.000157736999842263
FCEF,0.0,0.000157736999842263,-0.000157736999842263,0.000157736999842263
DFBE,0.0,0.000157736999842263,-0.000157736999842263,0.000157736999842263
DHFH,0.0,0.000157736999842263,-0.000157736999842263,0.000157736999842263
DFDH,0.0,0.000157736999842263,-0.000157736999842263,0.000157736999842263
EBFE,0.0,0.000157736999842263,-0.000157736999842263,0.000157736999842263
FDBF,0.0,0.000157736999842263,-0.000157736999842263,0.000157736999842263
