Pattern,Metric_Success,Metric_Unsuccess,Diff,AbsDiff
FHHH,0.000471496890365746,0.000958717062258505,-0.000487220171892759,0.000487220171892759
DDHHH,0.000269572054363697,0.000755682148462477,-0.00048611009409878003,0.00048611009409878003
DEBB,0.0007184714519859,0.000232416257517213,0.000486055194468687,0.000486055194468687
BBDB,0.00112261164372796,0.000639144708172336,0.00048346693555562396,0.00048346693555562396
FFFE,0.000157165630121915,0.000639144708172336,-0.000481979078050421,0.000481979078050421
CDBC,0.000651114753362221,0.00017431219313791,0.00047680256022431097,0.00047680256022431097
BBCBB,0.000853644838818375,0.000377841074231238,0.000475803764587137,0.000475803764587137
DCCDC,0.00047175109513647,0.0,0.00047175109513647,0.00047175109513647
CCG,0.000471242959405785,0.0,0.000471242959405785,0.000471242959405785
CBG,0.000471242959405785,0.0,0.000471242959405785,0.000471242959405785
GCC,0.00067320422772255,0.00020327564177024,0.00046992858595231,0.00046992858595231
DDEB,0.000875637082107815,0.000406728450655123,0.000468908631452692,0.000468908631452692
HCD,0.000605883804950295,0.00107445696364269,-0.00046857315869239507,0.00046857315869239507
CDF,0.00107712676435608,0.000609826925310721,0.00046729983904535903,0.00046729983904535903
BBDD,0.00374952289005141,0.00328287963743063,0.0004666432526207803,0.0004666432526207803
CFFFF,0.0,0.000465035168284601,-0.000465035168284601,0.000465035168284601
DDBBBB,0.00119125216335888,0.000726934372364863,0.00046431779099401715,0.00046431779099401715
HHHD,0.000471496890365746,0.000929665030068853,-0.000458168139703107,0.000458168139703107
EECCC,0.000269572054363697,0.000726617450444689,-0.00045704539608099195,0.00045704539608099195
CCE,0.00282745775643471,0.00328144964571959,-0.00045399188928488005,0.00045399188928488005
EDDE,0.001324681739599,0.00087156096568955,0.00045312077390945,0.00045312077390945
HHHHE,0.00015725036504549,0.000610358658373539,-0.00045310829332804905,0.00045310829332804905
BBBDDB,0.000449529118248634,0.0,0.000449529118248634,0.000449529118248634
BBGG,0.000449044657491187,0.0,0.000449044657491187,0.000449044657491187
DEF,0.0004488028184817,0.0,0.0004488028184817,0.0004488028184817
GGE,0.0004488028184817,0.0,0.0004488028184817,0.0004488028184817
DCFC,0.000651114753362221,0.000203364225327561,0.00044775052803465996,0.00044775052803465996
EEEC,0.000426592424616628,0.00087156096568955,-0.000444968541072922,0.000444968541072922
DDBDD,0.000224643378636414,0.000668488054409114,-0.0004438446757727,0.0004438446757727
BBBDD,0.0019543973941368,0.00151136429692495,0.0004430330972118501,0.0004430330972118501
CDDE,0.00116751610947708,0.000726300804741291,0.0004412153047357889,0.0004412153047357889
FFCD,0.000673566986236781,0.000232416257517213,0.00044115072871956805,0.00044115072871956805
HHHF,0.000314331260243831,0.000755352836930943,-0.000441021576687112,0.000441021576687112
BHH,0.0017952112739268,0.00223603205947264,-0.00044082078554584015,0.00044082078554584015
BCE,0.00136884859636918,0.000929260076663956,0.00043958851970522393,0.00043958851970522393
CBDD,0.0011001594108534,0.000668196740361988,0.000431962670491412,0.000431962670491412
BDDD,0.00235748445182873,0.00278899509020656,-0.00043151063837782973,0.00043151063837782973
EBC,0.00100980634158382,0.000580787547914972,0.00042901879366884807,0.00042901879366884807
CCDCCC,0.000427052662336202,0.0,0.000427052662336202,0.000427052662336202
CDCBC,0.000426822419409187,0.0,0.000426822419409187,0.000426822419409187
BBCF,0.00141449067109724,0.000987769094448156,0.0004267215766490841,0.0004267215766490841
GGBB,0.000426592424616628,0.0,0.000426592424616628,0.000426592424616628
FGG,0.000426362677557615,0.0,0.000426362677557615,0.000426362677557615
BBFC,0.000628662520487662,0.000203364225327561,0.00042529829516010096,0.00042529829516010096
DDBD,0.000651114753362221,0.00107492519101711,-0.00042381043765488894,0.00042381043765488894
DDBBB,0.00202179040772773,0.00159855839097831,0.00042323201674941994,0.00042323201674941994
CBCCD,0.000539144108727395,0.00011625879207115,0.000422885316656245,0.000422885316656245
BCCE,0.000538853588989425,0.000116208128758606,0.000422645460230819,0.000422645460230819
CCHH,0.000246974561620153,0.000668196740361988,-0.000421222178741835,0.000421222178741835
EECC,0.00103280271222973,0.00145260160948258,-0.00041979889725285,0.00041979889725285
CFCBC,0.000561608446591036,0.000145323490088937,0.00041628495650209893,0.00041628495650209893
BBBE,0.0020431531915849,0.00162691380262049,0.00041623938896441005,0.00041623938896441005
BBBCC,0.00170728967763675,0.00212172295529849,-0.00041443327766174003,0.00041443327766174003
CBCBB,0.000584072784454678,0.000174388188106725,0.000409684596347953,0.000409684596347953
HHCD,0.000404140191742068,0.000813456901310246,-0.000409316709568178,0.000409316709568178
BCBBB,0.000786251825227451,0.000377841074231238,0.000408410750996213,0.000408410750996213
ECCCCC,0.0,0.000407083248524323,-0.000407083248524323,0.000407083248524323
CDCCB,0.000494215433000112,8.71940940533627e-05,0.0004070213389467493,0.0004070213389467493
DDF,0.00197473240131948,0.00238122894645138,-0.0004064965451318998,0.0004064965451318998
CDDCE,0.000696394473772885,0.000290646980177875,0.00040574749359501,0.00040574749359501
CCDDCC,0.000404576206423771,0.0,0.000404576206423771,0.000404576206423771
CDCCCC,0.000404576206423771,0.0,0.000404576206423771,0.000404576206423771
CCCDDC,0.000404576206423771,0.0,0.000404576206423771,0.000404576206423771
DCDDC,0.000606537122318319,0.000203452886124513,0.000403084236193806,0.000403084236193806
FHHHH,0.000359429405818263,0.000755682148462477,-0.00039625274264421407,0.00039625274264421407
FFFCC,0.000359429405818263,0.000755682148462477,-0.00039625274264421407,0.00039625274264421407
EBBC,0.000538853588989425,0.000145260160948258,0.000393593428041167,0.000393593428041167
CCCCCD,0.000247241015036749,0.000639702247681079,-0.00039246123264433,0.00039246123264433
BCCB,0.0014369429039718,0.00104587315882746,0.0003910697451443401,0.0003910697451443401
DDED,0.000942993780731493,0.000551988611603381,0.00039100516912811195,0.00039100516912811195
BBBBCCC,0.000134931522252456,0.000523621131021643,-0.00038868960876918703,0.00038868960876918703
ECCB,0.000853184849233256,0.000464832515034426,0.00038835233419882997,0.00038835233419882997
CDHH,0.000134713397247356,0.00052293657941373,-0.000388223182166374,0.000388223182166374
BBBCCC,0.000427052662336202,0.000814166497048646,-0.00038711383471244404,0.00038711383471244404
DCBD,0.000561305821863984,0.00017431219313791,0.000386993628726074,0.000386993628726074
DECD,0.000561305821863984,0.00017431219313791,0.000386993628726074,0.000386993628726074
BCDB,0.000763375917735018,0.000377676418465471,0.000385699499269547,0.000385699499269547
FFFD,0.000224522328745593,0.000610092675982685,-0.00038557034723709195,0.00038557034723709195
CCBCD,0.00047175109513647,8.71940940533627e-05,0.0003845570010831073,0.0003845570010831073
DDDD,0.0191517546419991,0.0187676127945149,0.00038414184748419844,0.00038414184748419844
BBDBB,0.000673930135909244,0.000290646980177875,0.00038328315573136904,0.00038328315573136904
ECE,0.00080784507326706,0.00119061447322569,-0.00038276939995862994,0.00038276939995862994
FBBBBB,0.000382099750511339,0.0,0.000382099750511339,0.000382099750511339
BBCCE,0.000381893743681904,0.0,0.000381893743681904,0.000381893743681904
BHHH,0.0011001594108534,0.00148165364167223,-0.00038149423081883,0.00038149423081883
BEDD,0.000583758054738543,0.000203364225327561,0.000380393829410982,0.000380393829410982
DECB,0.000493949123240306,0.000116208128758606,0.0003777409944817,0.0003777409944817
DDDB,0.00267181571207256,0.00229511054298248,0.0003767051690900798,0.0003767051690900798
CBCFC,0.000606537122318319,0.0002325175841423,0.000374019538176019,0.000374019538176019
ECBC,0.000606210287613103,0.000232416257517213,0.00037379403009588997,0.00037379403009588997
BBBBBDD,0.000629680437178132,0.000261810565510821,0.000367869871667311,0.000367869871667311
BBCCD,0.00112321689318207,0.000755682148462477,0.00036753474471959294,0.00036753474471959294
CCDCC,0.00112321689318207,0.000755682148462477,0.00036753474471959294,0.00036753474471959294
BCDDC,0.000651465798045602,0.000290646980177875,0.000360818817867727,0.000360818817867727
CDDCCB,0.000359623294598907,0.0,0.000359623294598907,0.000359623294598907
CCCDCC,0.000359623294598907,0.0,0.000359623294598907,0.000359623294598907
CCGG,0.00035923572599295,0.0,0.00035923572599295,0.00035923572599295
FCCD,0.000763375917735018,0.000406728450655123,0.00035664746707989503,0.00035664746707989503
DDBC,0.000763375917735018,0.000406728450655123,0.00035664746707989503,0.00035664746707989503
FFH,0.00022440140924085,0.000580787547914972,-0.000356386138674122,0.000356386138674122
DDEBB,0.00047175109513647,0.00011625879207115,0.00035549230306532,0.00035549230306532
CCEE,0.000808280383484137,0.00116208128758606,-0.0003538009041019229,0.0003538009041019229
GGGG,0.000875637082107815,0.00052293657941373,0.000352700502694085,0.000352700502694085
CCBBBC,0.000494482030073498,0.000145386874472972,0.00034909515560052607,0.00034909515560052607
FFFFFC,0.0,0.000348928498735134,-0.000348928498735134,0.000348928498735134
FFFFCC,0.0,0.000348928498735134,-0.000348928498735134,0.000348928498735134
CDDCD,0.000494215433000112,0.000145323490088937,0.00034889194291117497,0.00034889194291117497
FFFDD,0.0,0.000348776376213451,-0.000348776376213451,0.000348776376213451
CCHHH,0.0,0.000348776376213451,-0.000348776376213451,0.000348776376213451
DHHD,0.0,0.00034862438627582,-0.00034862438627582,0.00034862438627582
CCDB,0.00069601921911134,0.00034862438627582,0.00034739483283552006,0.00034739483283552006
DCCF,0.00069601921911134,0.00034862438627582,0.00034739483283552006,0.00034739483283552006
CCCCE,0.000292036392227339,0.000639423356391327,-0.000347386964163988,0.000347386964163988
DDDH,0.000291879027369271,0.000639144708172336,-0.000347265680803065,0.000347265680803065
HDD,0.00067320422772255,0.0010163782088512,-0.0003431739811286501,0.0003431739811286501
DDDDDDC,0.000472260327883599,0.000814521759367,-0.00034226143148340094,0.00034226143148340094
CFFC,0.00101035047935517,0.000668196740361988,0.00034215373899318207,0.00034215373899318207
DCH,0.00026928169108902,0.000609826925310721,-0.000340545234221701,0.000340545234221701
DDDBBB,0.0009215346924097,0.00058154749789189,0.00033998719451781,0.00033998719451781
BBDBBB,0.000427052662336202,8.72321246837835e-05,0.00033982053765241847,0.00033982053765241847
CDDCCC,0.000337146838686475,0.0,0.000337146838686475,0.000337146838686475
BCBCD,0.000336965067954622,0.0,0.000336965067954622,0.000336965067954622
CDCDC,0.000336965067954622,0.0,0.000336965067954622,0.000336965067954622
DDCBC,0.000336965067954622,0.0,0.000336965067954622,0.000336965067954622
BCDCB,0.000336965067954622,0.0,0.000336965067954622,0.000336965067954622
GGGGG,0.000336965067954622,0.0,0.000336965067954622,0.000336965067954622
BCEC,0.00033678349311839,0.0,0.00033678349311839,0.00033678349311839
BGGG,0.00033678349311839,0.0,0.00033678349311839,0.00033678349311839
DCHH,0.000157165630121915,0.000493884547224078,-0.000336718917102163,0.000336718917102163
BBCBC,0.000539144108727395,0.000203452886124513,0.00033569122260288203,0.00033569122260288203
DDCD,0.00152675183547003,0.00119113331977571,0.0003356185156943199,0.0003356185156943199
CCCEE,0.000247107716500056,0.000581293960355751,-0.00033418624385569496,0.00033418624385569496
BBBBBD,0.000944011148322132,0.000610624872786484,0.0003333862755356481,0.0003333862755356481
DCCBBB,0.000449529118248634,0.000116309499578378,0.00033321961867025597,0.00033321961867025597
DCBBC,0.000449286757272829,0.00011625879207115,0.000333027965201679,0.000333027965201679
CCFD,0.000449044657491187,0.000116208128758606,0.000332836528732581,0.000332836528732581
FDDDD,0.000651465798045602,0.000319711678195663,0.00033175411984993897,0.00033175411984993897
